CODE_OUVR;DATE_MESURE;CODE_PARAM;CONCENTRATION;RENDEMENT;CONFORM;FLUX_ENTREE;FLUX_SORTIE;DEBIT_ENTREE;DEBIT_SORTIE
25515801974;07/02/17;75;3;90.42341825;105;22.649;2.169;781;723
25515801974;07/02/17;74;15;84.90647442;105;71.852;10.845;781;723
25515801974;07/02/17;79;1;92.2207039;107;9.2939;0.723;781;723
25515801974;07/02/17;77;0.5;0;106;0;0.3615;781;723
25515801974;07/02/17;76;4.72;0;107;0;3.41256;781;723
25515801974;07/02/17;78;1.4;7.42637644;107;1.0934;1.0122;781;723
25515801974;07/02/17;80;5.74;55.3468404;107;9.2939;4.15002;781;723
35513201000;10/02/16;71;4;87.31860437;105;41.415;5.252;1255;1313
25501302497;09/11/15;71;26;94.69387755;105;22.54;1.196;46;46
25501302497;09/11/15;75;23;93.03030303;105;15.18;1.058;46;46
25501302497;09/11/15;74;137;78.14992026;105;28.842;6.302;46;46
25501302497;09/11/15;79;26;75;107;4.784;1.196;46;46
25501302497;09/11/15;78;8.4;17.64705882;107;0.4692;0.3864;46;46
25501302497;09/11/15;80;26;75;107;4.784;1.196;46;46
25504602267;11/07/13;71;140;0;107;0.406;0.406;2.9;2.9
25504602267;11/07/13;75;97;51.5;107;0.58;0.2813;2.9;2.9
25504602267;11/07/13;74;445;35.03649635;107;1.9865;1.2905;2.9;2.9
25504602267;11/07/13;79;77;-14.92537313;107;0.1943;0.2233;2.9;2.9
25504602267;11/07/13;76;0.25;0;107;0;0.000725;2.9;2.9
25504602267;11/07/13;78;4.8;33.33333333;107;0.02088;0.01392;2.9;2.9
25504602267;11/07/13;80;77.255;-15.30597015;107;0.1943;0.2240395;2.9;2.9
25504602267;18/11/15;71;30;96.77419355;105;12.183;0.393;13.1;13.1
25504602267;18/11/15;75;14;98.15789474;105;9.956;0.1834;13.1;13.1
25504602267;18/11/15;74;65;96.36871508;105;23.449;0.8515;13.1;13.1
25504602267;18/11/15;79;7.6;91.47982063;107;1.16852;0.09956;13.1;13.1
25504602267;18/11/15;77;4.2;92.94117647;107;0.77945;0.05502;13.1;13.1
25504602267;18/11/15;76;10.9;0;107;0;0.14279;13.1;13.1
25504602267;18/11/15;78;7.8;47.65100671;107;0.19519;0.10218;13.1;13.1
25504602267;18/11/15;80;20.78;76.70403587;107;1.16852;0.272218;13.1;13.1
25505302537;19/10/15;71;3;87.4549115;105;2.3842;0.2991;91.7;99.7
25505302537;19/10/15;75;1.5;95.46982915;105;3.3012;0.14955;91.7;99.7
25505302537;19/10/15;74;7.5;92.78379865;105;10.3621;0.74775;91.7;99.7
25505302537;19/10/15;79;0.5;97.16864322;107;1.76064;0.04985;91.7;99.7
25505302537;19/10/15;76;13.5;0;107;0;1.34595;91.7;99.7
25505302537;19/10/15;78;0.7;57.71840543;107;0.16506;0.06979;91.7;99.7
25505302537;19/10/15;80;14.08;20.26899309;107;1.76064;1.403776;91.7;99.7
25506202274;29/09/14;71;64;50.76923077;107;1.157;0.5696;8.9;8.9
25506202274;29/09/14;75;62;79.33333333;107;2.67;0.5518;8.9;8.9
25506202274;29/09/14;74;241;66.75862069;107;6.4525;2.1449;8.9;8.9
25506202274;29/09/14;79;46.4;58.9380531;107;1.0057;0.41296;8.9;8.9
25506202274;29/09/14;76;14.2;0;107;0;0.12638;8.9;8.9
25506202274;29/09/14;78;6.1;38.38383838;107;0.08811;0.05429;8.9;8.9
25506202274;29/09/14;80;69.96;38.08849558;107;1.0057;0.622644;8.9;8.9
25506301978;12/04/12;71;4.6;94.24088748;105;10.096;0.58144;126.2;126.4
25506301978;12/04/12;75;4;92.97133483;105;7.1934;0.5056;126.2;126.4
25506301978;12/04/12;74;19;86.87578556;105;18.299;2.4016;126.2;126.4
25506301978;12/04/12;79;2;92.58085344;107;3.4074;0.2528;126.2;126.4
25506301978;12/04/12;76;26;0;107;0;3.2864;126.2;126.4
25506301978;12/04/12;78;2.5;-257.7088522;107;0.08834;0.316;126.2;126.4
25506301978;12/04/12;80;28.19;-4.572870811;107;3.4074;3.563216;126.2;126.4
25506301978;12/12/13;71;82;14.85307018;106;9.12;7.7654;91.2;94.7
25506301978;12/12/13;75;1.5;92.58302005;105;1.9152;0.14205;91.2;94.7
25506301978;12/12/13;74;54;69.52588673;106;16.7808;5.1138;91.2;94.7
25506301978;12/12/13;79;4.8;84.89633174;107;3.0096;0.45456;91.2;94.7
25506301978;12/12/13;76;20.2;0;107;0;1.91294;91.2;94.7
25506301978;12/12/13;78;2.1;37.69736842;107;0.3192;0.19887;91.2;94.7
25506301978;12/12/13;80;25.18;20.76867358;107;3.0096;2.384546;91.2;94.7
25506301978;16/04/14;71;6;97.05506391;105;12.204;0.3594;67.8;59.9
25506301978;16/04/14;75;1.5;99.11651917;105;10.17;0.08985;67.8;59.9
25506301978;16/04/14;74;22;95.77465692;105;31.188;1.3178;67.8;59.9
25506301978;16/04/14;79;5.9;91.57910037;107;4.19682;0.35341;67.8;59.9
25506301978;16/04/14;76;0.11;0;107;0;0.006589;67.8;59.9
25506301978;16/04/14;78;1.8;73.04634768;107;0.40002;0.10782;67.8;59.9
25506301978;16/04/14;80;6.02;91.40782783;107;4.19682;0.360598;67.8;59.9
25506301978;06/07/15;71;3;98.33333333;105;7.794;0.1299;43.3;43.3
25506301978;06/07/15;75;3;98.23529412;105;7.361;0.1299;43.3;43.3
25506301978;06/07/15;74;24;94.36619718;105;18.4458;1.0392;43.3;43.3
25506301978;06/07/15;79;1.7;97.51824818;107;2.96605;0.07361;43.3;43.3
25506301978;06/07/15;76;51.5;0;107;0;2.22995;43.3;43.3
25506301978;06/07/15;78;3;59.45945946;107;0.32042;0.1299;43.3;43.3
25506301978;06/07/15;80;53.29;22.20437956;107;2.96605;2.307457;43.3;43.3
25509402264;21/10/15;71;2;99.86666667;105;41.1;0.0548;27.4;27.4
25509402264;21/10/15;75;4;99.63636364;105;30.14;0.1096;27.4;27.4
25509402264;21/10/15;74;30;98.62385321;105;59.732;0.822;27.4;27.4
25509402264;21/10/15;79;13.2;88.52173913;107;3.151;0.36168;27.4;27.4
25509402264;21/10/15;76;37.3;0;107;0;1.02202;27.4;27.4
25509402264;21/10/15;78;4.9;71.67630058;107;0.47402;0.13426;27.4;27.4
25509402264;21/10/15;80;51.15;55.52173913;107;3.151;1.40151;27.4;27.4
25514502199;25/11/13;71;19;95.55277176;105;44.304;1.9703;113.6;103.7
25514502199;25/11/13;75;8;95.43573944;105;18.176;0.8296;113.6;103.7
25514502199;25/11/13;74;88;84.40175031;105;58.504;9.1256;113.6;103.7
25514502199;25/11/13;79;29.6;59.96974439;107;7.668;3.06952;113.6;103.7
25514502199;25/11/13;76;0.25;0;107;0;0.025925;113.6;103.7
25514502199;25/11/13;78;5.9;35.11051247;107;0.94288;0.61183;113.6;103.7
25514502199;25/11/13;80;30.23;59.11774909;107;7.668;3.134851;113.6;103.7
25514502199;14/04/14;71;51;90.19230769;105;34.944;3.4272;67.2;67.2
25514502199;14/04/14;75;37;88.06451613;105;20.832;2.4864;67.2;67.2
25514502199;14/04/14;74;141;83.09352518;105;56.0448;9.4752;67.2;67.2
25514502199;14/04/14;79;25.5;70.62211982;107;5.83296;1.7136;67.2;67.2
25514502199;14/04/14;76;46.2;0;107;0;3.10464;67.2;67.2
25514502199;14/04/14;78;1.7;88.02816901;107;0.95424;0.11424;67.2;67.2
25514502199;14/04/14;80;72.61;16.34792627;107;5.83296;4.879392;67.2;67.2
25514502199;18/05/15;71;32;91.61864481;105;45.396;3.8048;116.4;118.9
25514502199;18/05/15;75;29;85.18857388;105;23.28;3.4481;116.4;118.9
25514502199;18/05/15;74;129;78.18367242;105;70.3056;15.3381;116.4;118.9
25514502199;18/05/15;79;35.5;50.46112426;107;8.52048;4.22095;116.4;118.9
25514502199;18/05/15;76;7.7;0;107;0;0.91553;116.4;118.9
25514502199;18/05/15;78;7.2;6.903301579;107;0.91956;0.85608;116.4;118.9
25514502199;18/05/15;80;44.87;37.38565198;107;8.52048;5.335043;116.4;118.9
25515801974;07/02/12;71;18;90.46920821;105;61.38;5.85;341;325
25515801974;07/02/12;75;10;94.70511567;105;61.38;3.25;341;325
25515801974;07/02/12;74;44;89.7718332;105;139.81;14.3;341;325
25515801974;08/03/12;71;12;90.46757164;105;79.56;7.584;663;632
25515801974;08/03/12;75;3;93.91547126;105;31.161;1.896;663;632
25515801974;08/03/12;74;31;80.29964806;105;99.45;19.592;663;632
25515801974;26/03/12;71;15;91.05802048;105;43.95;3.93;293;262
25515801974;26/03/12;75;9;95.26601084;105;49.81;2.358;293;262
25515801974;26/03/12;74;72;83.277337;105;112.805;18.864;293;262
25515801974;26/03/12;79;30;45.2531866;107;14.357;7.86;293;262
25515801974;26/03/12;76;0.5;0;107;0;0.131;293;262
25515801974;26/03/12;78;1.9;57.52559727;107;1.172;0.4978;293;262
25515801974;26/03/12;80;30.64;44.08525458;107;14.357;8.02768;293;262
25515801974;12/04/12;71;11;95.39689941;105;85.79;3.949;373;359
25515801974;12/04/12;75;9;94.90458918;105;63.41;3.231;373;359
25515801974;12/04/12;74;73;86.8672797;105;199.555;26.207;373;359
25515801974;31/05/12;71;12;96.09852217;105;91.35;3.564;315;297
25515801974;31/05/12;75;3;98.33613445;105;53.55;0.891;315;297
25515801974;31/05/12;74;52;94.29900332;105;270.9;15.444;315;297
25515801974;16/07/12;71;5.6;88.4798995;106;57.312;6.6024;1194;1179
25515801974;16/07/12;75;3;91.53625269;105;41.79;3.537;1194;1179
25515801974;16/07/12;74;22;83.28952455;105;155.22;25.938;1194;1179
25515801974;16/07/12;79;2;85.89375449;107;16.716;2.358;1194;1179
25515801974;16/07/12;76;0.015;0;107;0;0.017685;1194;1179
25515801974;16/07/12;78;1.1;32.11369347;107;1.9104;1.2969;1194;1179
25515801974;16/07/12;80;4.22;70.23582197;107;16.716;4.97538;1194;1179
25515801974;30/07/12;71;4.2;97.04864865;105;61.05;1.8018;407;429
25515801974;30/07/12;75;3;95.54625048;105;28.897;1.287;407;429
25515801974;30/07/12;74;32;90.88385683;105;150.59;13.728;407;429
25515801974;06/08/12;71;4;98.21565408;105;109.62;1.956;522;489
25515801974;06/08/12;75;3;95.31609195;105;31.32;1.467;522;489
25515801974;06/08/12;74;28;91.10851354;105;153.99;13.692;522;489
25515801974;02/10/12;71;8.4;0.684931507;106;2.4528;2.436;292;290
25515801974;02/10/12;75;3;98.01369863;105;43.8;0.87;292;290
25515801974;02/10/12;74;22;95.49498658;105;141.62;6.38;292;290
25515801974;08/10/12;71;7.8;96.08368201;105;90.82;3.5568;478;456
25515801974;08/10/12;75;3;97.61506276;105;57.36;1.368;478;456
25515801974;08/10/12;74;21;94.27615063;105;167.3;9.576;478;456
25515801974;05/11/12;71;5.2;93.21230795;105;48.034;3.2604;658;627
25515801974;05/11/12;75;3;94.98480243;105;37.506;1.881;658;627
25515801974;05/11/12;74;18;90.19887104;105;115.15;11.286;658;627
25515801974;19/11/12;71;8.2;95.07831893;105;72.192;3.55306;451.2;433.3
25515801974;19/11/12;75;4;95.77877796;105;41.0592;1.7332;451.2;433.3
25515801974;19/11/12;74;36;88.28074288;105;133.104;15.5988;451.2;433.3
25515801974;19/11/12;79;2;95.19835993;107;18.048;0.8666;451.2;433.3
25515801974;19/11/12;76;0.69;0;107;0;0.298977;451.2;433.3
25515801974;19/11/12;78;1.8;56.78523936;107;1.8048;0.77994;451.2;433.3
25515801974;19/11/12;80;2.93;92.9655973;107;18.048;1.269569;451.2;433.3
25515801974;25/04/13;71;5.4;95.83333333;105;48.6;2.025;405;375
25515801974;25/04/13;75;3;98.01587302;105;56.7;1.125;405;375
25515801974;25/04/13;74;42;90.6291834;105;168.075;15.75;405;375
25515801974;06/05/13;71;9.4;94.50528402;105;121.12;6.6552;757;708
25515801974;06/05/13;75;3;94.38837517;105;37.85;2.124;757;708
25515801974;06/05/13;74;21;93.66429454;105;234.67;14.868;757;708
25515801974;21/05/13;71;4;96.05691057;105;118.08;4.656;1230;1164
25515801974;21/05/13;75;3;84.22764228;106;22.14;3.492;1230;1164
25515801974;21/05/13;74;15;90.84185681;105;190.65;17.46;1230;1164
25515801974;11/06/13;71;3.4;98.31897927;105;106.59;1.7918;561;527
25515801974;11/06/13;75;3;96.13947696;105;40.953;1.581;561;527
25515801974;11/06/13;74;24;92.84271284;105;176.715;12.648;561;527
25515801974;05/07/13;71;5.8;90.55786788;105;29.792;2.813;532;485
25515801974;05/07/13;75;1.5;92.80273051;105;10.108;0.7275;532;485
25515801974;05/07/13;74;21;88.03453947;105;85.12;10.185;532;485
25515801974;24/07/13;71;6;96.38974359;105;58.5;2.112;390;352
25515801974;24/07/13;75;3;98.19487179;105;58.5;1.056;390;352
25515801974;24/07/13;74;30;92.68191268;105;144.3;10.56;390;352
25515801974;21/08/13;71;7;96.9581749;105;55.23;1.68;263;240
25515801974;21/08/13;75;1.5;98.94706054;105;34.19;0.36;263;240
25515801974;21/08/13;74;31;94.25020866;105;129.396;7.44;263;240
25515801974;21/08/13;79;1.7;97.56080063;107;16.7268;0.408;263;240
25515801974;21/08/13;76;2.72;0;107;0;0.6528;263;240
25515801974;21/08/13;78;1.4;85.64531978;107;2.3407;0.336;263;240
25515801974;21/08/13;80;4.67;93.29937585;107;16.7268;1.1208;263;240
25515801974;29/08/13;71;5;97.59642789;105;52.63;1.265;277;253
25515801974;29/08/13;75;1.5;98.94612608;105;36.01;0.3795;277;253
25515801974;29/08/13;74;31;93.6515517;105;123.542;7.843;277;253
25515801974;15/10/13;71;4;92.72875817;105;63.648;4.628;1248;1157
25515801974;15/10/13;75;1.5;95.65429688;105;39.936;1.7355;1248;1157
25515801974;15/10/13;74;18;85.10044643;105;139.776;20.826;1248;1157
25515801974;15/10/13;79;2.6;79.57274011;107;14.7264;3.0082;1248;1157
25515801974;15/10/13;76;0.57;0;107;0;0.65949;1248;1157
25515801974;15/10/13;78;1.4;38.19444444;107;2.6208;1.6198;1248;1157
25515801974;15/10/13;80;5.51;56.70992232;107;14.7264;6.37507;1248;1157
25515801974;12/11/13;71;5;87.82978438;106;29.868;3.635;786;727
25515801974;12/11/13;75;1.5;95.37531807;105;23.58;1.0905;786;727
25515801974;12/11/13;74;7.5;91.1063809;105;61.308;5.4525;786;727
25515801974;02/12/13;71;11;88.5911841;106;48.594;5.544;534;504
25515801974;02/12/13;75;6;93.84465071;105;49.128;3.024;534;504
25515801974;02/12/13;74;32;86.86858818;105;122.82;16.128;534;504
25515801974;02/12/13;79;14.4;57.92256583;107;17.2482;7.2576;534;504
25515801974;02/12/13;76;0.25;0;107;0;0.126;534;504
25515801974;02/12/13;78;0.8;76.40449438;107;1.7088;0.4032;534;504
25515801974;02/12/13;80;15.05;56.02323721;107;17.2482;7.5852;534;504
25515801974;19/12/13;71;8;92.00739675;105;116.808;9.336;1256;1167
25515801974;19/12/13;75;4;75.22292994;106;18.84;4.668;1256;1167
25515801974;19/12/13;74;16;83.29635726;105;111.784;18.672;1256;1167
25515801974;10/01/14;71;8;92.00739675;105;116.808;9.336;1256;1167
25515801974;04/03/14;71;5;97.86767486;105;132.25;2.82;575;564
25515801974;04/03/14;75;5;95.09565217;105;57.5;2.82;575;564
25515801974;04/03/14;74;19;95.54150198;105;240.35;10.716;575;564
25515801974;12/03/14;71;8;93.80726698;105;75.96;4.704;633;588
25515801974;12/03/14;75;5;95.35545024;105;63.3;2.94;633;588
25515801974;12/03/14;74;34;89.77898434;105;195.597;19.992;633;588
25515801974;12/03/14;79;19.6;40.30611452;107;19.3065;11.5248;633;588
25515801974;12/03/14;76;0.22;0;107;0;0.12936;633;588
25515801974;12/03/14;78;0.3;93.20309791;107;2.5953;0.1764;633;588
25515801974;12/03/14;80;19.84;39.57516898;107;19.3065;11.66592;633;588
25515801974;27/03/14;71;8;94.28571429;105;63.14;3.608;451;451
25515801974;27/03/14;75;6;94;105;45.1;2.706;451;451
25515801974;27/03/14;74;44;87.91208791;105;164.164;19.844;451;451
25515801974;16/04/14;71;7;97.5;105;126.28;3.157;451;451
25515801974;16/04/14;75;1.5;99.11764706;105;76.67;0.6765;451;451
25515801974;16/04/14;74;39;91.07551487;105;197.087;17.589;451;451
25515801974;22/05/14;71;8;97.55129959;105;233.92;5.728;731;716
25515801974;22/05/14;75;1.5;98.46956224;105;70.176;1.074;731;716
25515801974;22/05/14;74;37;88.11778162;105;222.955;26.492;731;716
25515801974;22/05/14;79;3.1;89.94573341;107;22.0762;2.2196;731;716
25515801974;22/05/14;76;1.07;0;107;0;0.76612;731;716
25515801974;22/05/14;78;2.2;41.76063889;107;2.7047;1.5752;731;716
25515801974;22/05/14;80;3.31;89.26463794;107;22.0762;2.36996;731;716
25515801974;26/06/14;71;6;96.57166924;105;71.23;2.442;419;407
25515801974;26/06/14;75;1.5;98.95925673;105;58.66;0.6105;419;407
25515801974;26/06/14;74;27;92.61218864;105;148.745;10.989;419;407
25515801974;23/07/14;71;4;98.49906191;105;53.3;0.8;205;200
25515801974;23/07/14;75;3;98.82926829;105;51.25;0.6;205;200
25515801974;23/07/14;74;34;94.88105992;105;132.84;6.8;205;200
25515801974;13/08/14;71;5;87.45860636;106;28.386;3.56;747;712
25515801974;13/08/14;75;1.5;95.23427041;105;22.41;1.068;747;712
25515801974;13/08/14;74;32;82.26705271;105;128.484;22.784;747;712
25515801974;13/08/14;79;0.5;96.54657276;107;10.3086;0.356;747;712
25515801974;13/08/14;76;1.31;0;107;0;0.93272;747;712
25515801974;13/08/14;78;1.5;4.6854083;107;1.1205;1.068;747;712
25515801974;13/08/14;80;1.83;87.36045632;107;10.3086;1.30296;747;712
25515801974;08/09/14;71;4;98.10181818;105;55;1.044;275;261
25515801974;08/09/14;75;1.5;99.2507177;105;52.25;0.3915;275;261
25515801974;08/09/14;74;36;94.05786561;105;158.125;9.396;275;261
25515801974;02/10/14;71;6;97.10791367;105;55.6;1.608;278;268
25515801974;02/10/14;75;1.5;99.19664269;105;50.04;0.402;278;268
25515801974;02/10/14;74;30;93.96224148;105;133.162;8.04;278;268
25515801974;19/11/14;71;3;92.98353404;105;24.414;1.713;626;571
25515801974;19/11/14;75;1.5;97.79320829;105;38.812;0.8565;626;571
25515801974;19/11/14;74;26;85.88353872;105;105.168;14.846;626;571
25515801974;19/11/14;79;1.2;95.32235603;107;14.6484;0.6852;626;571
25515801974;19/11/14;76;4.97;0;107;0;2.83787;626;571
25515801974;19/11/14;78;1.3;54.39297125;107;1.6276;0.7423;626;571
25515801974;19/11/14;80;6.18;75.91013353;107;14.6484;3.52878;626;571
25515801974;04/12/14;71;5;96.98741007;105;44.48;1.34;278;268
25515801974;04/12/14;75;1.5;98.8876591;105;36.14;0.402;278;268
25515801974;04/12/14;74;35;91.94725365;105;116.482;9.38;278;268
25515801974;04/02/15;71;5;91.47152965;105;47.488;4.05;896;810
25515801974;04/02/15;75;1.5;97.44145889;105;47.488;1.215;896;810
25515801974;04/02/15;74;22;83.9609735;105;111.104;17.82;896;810
25515801974;17/02/15;71;4;96.93931398;105;90.96;2.784;758;696
25515801974;17/02/15;75;1.5;97.58366893;105;43.206;1.044;758;696
25515801974;17/02/15;74;27;90.39086949;105;195.564;18.792;758;696
25515801974;17/02/15;79;1.1;94.92449053;107;15.0842;0.7656;758;696
25515801974;17/02/15;76;1.06;0;107;0;0.73776;758;696
25515801974;17/02/15;78;0.9;60.64832265;107;1.5918;0.6264;758;696
25515801974;17/02/15;80;2.31;89.34143011;107;15.0842;1.60776;758;696
25515801974;19/03/15;71;8;96.16034906;105;110.01;4.224;579;528
25515801974;19/03/15;75;4;96.96027634;105;69.48;2.112;579;528
25515801974;19/03/15;74;26;93.88921532;105;224.652;13.728;579;528
25515801974;29/04/15;71;4;95.78320724;105;64.504;2.72;733;680
25515801974;29/04/15;75;3;93.81537062;105;32.985;2.04;733;680
25515801974;29/04/15;74;15;90.72305593;105;109.95;10.2;733;680
25515801974;29/04/15;79;1.2;95.0958886;107;16.6391;0.816;733;680
25515801974;29/04/15;76;2.36;0;107;0;1.6048;733;680
25515801974;29/04/15;78;1.9;11.86903138;107;1.466;1.292;733;680
25515801974;29/04/15;80;3.58;85.36940099;107;16.6391;2.4344;733;680
25515801974;19/05/15;71;4;99;105;127.2;1.272;318;318
25515801974;19/05/15;75;1.5;99.28571429;105;66.78;0.477;318;318
25515801974;19/05/15;74;18;96.83098592;105;180.624;5.724;318;318
25515801974;04/06/15;71;4;98.90536278;105;126.8;1.388;317;347
25515801974;04/06/15;75;1.5;99.21811627;105;66.57;0.5205;317;347
25515801974;04/06/15;74;21;95.67092623;105;168.327;7.287;317;347
25515801974;22/07/15;71;4;97.80649228;105;31.73;0.696;167;174
25515801974;22/07/15;75;3;98.16132441;105;28.39;0.522;167;174
25515801974;22/07/15;74;25;94.3496954;105;76.987;4.35;167;174
25515801974;22/07/15;79;1;98.37960161;107;10.7381;0.174;167;174
25515801974;22/07/15;76;0.7;0;107;0;0.1218;167;174
25515801974;22/07/15;78;3;47.02121181;107;0.9853;0.522;167;174
25515801974;22/07/15;80;1.72;97.21291476;107;10.7381;0.29928;167;174
25515801974;21/08/15;71;3;98.95768025;105;38.28;0.399;132;133
25515801974;21/08/15;75;3;98.56060606;105;27.72;0.399;132;133
25515801974;21/08/15;74;23;96.12470862;105;78.936;3.059;132;133
25515801974;01/09/15;71;3;94.51260531;105;31.217;1.713;589;571
25515801974;01/09/15;75;1.5;95.72306002;105;20.026;0.8565;589;571
25515801974;01/09/15;74;7.5;93.99107606;105;71.269;4.2825;589;571
25515801974;16/10/15;71;3;98.31202046;105;46.92;0.792;276;264
25515801974;16/10/15;75;1.5;99.04347826;105;41.4;0.396;276;264
25515801974;16/10/15;74;7.5;97.97347089;105;97.704;1.98;276;264
25515801974;16/10/15;79;1.1;97.53589248;107;11.7852;0.2904;276;264
25515801974;16/10/15;76;1.63;0;107;0;0.43032;276;264
25515801974;16/10/15;78;2.1;60.61381074;107;1.4076;0.5544;276;264
25515801974;16/10/15;80;2.74;93.86213217;107;11.7852;0.72336;276;264
25515801974;05/11/15;71;2;99.32626093;105;53.73;0.362;199;181
25515801974;05/11/15;75;1.5;99.37985381;105;43.78;0.2715;199;181
25515801974;05/11/15;74;23;96.46030491;105;117.609;4.163;199;181
25515801974;03/12/15;71;3;98.33333333;105;84.6;1.41;470;470
25515801974;03/12/15;75;1.5;98.4375;105;45.12;0.705;470;470
25515801974;03/12/15;74;7.5;97.29241877;105;130.19;3.525;470;470
35513201000;13/02/17;71;4;98.19675191;105;107.14;1.932;487;483
35513201000;13/02/17;75;4;97.16632444;105;68.18;1.932;487;483
35513201000;13/02/17;74;39;90.58888772;105;200.157;18.837;487;483
35513201000;13/02/17;79;13.9;69.89993096;107;22.3046;6.7137;487;483
35513201000;13/02/17;77;13.3;0;107;0;6.4239;487;483
25518402081;09/10/13;71;27;85;105;15.588;2.3382;86.6;86.6
25518402081;09/10/13;75;7;92.13483146;105;7.7074;0.6062;86.6;86.6
25518402081;09/10/13;74;42;84.89208633;105;24.0748;3.6372;86.6;86.6
25518402081;09/10/13;79;7.3;77.81155015;107;2.84914;0.63218;86.6;86.6
25518402081;09/10/13;76;0.25;0;107;0;0.02165;86.6;86.6
35513201000;13/02/17;76;0.55;0;107;0;0.26565;487;483
35513201000;13/02/17;78;3.1;37.25432678;107;2.3863;1.4973;487;483
35513201000;13/02/17;80;14.6;68.38410014;107;22.3046;7.0518;487;483
25518402081;09/10/13;78;2.7;22.85714286;107;0.3031;0.23382;86.6;86.6
25518402081;27/04/15;71;65;14.47368421;106;22.04;18.85;290;290
25518402081;27/04/15;75;48;12.72727273;106;15.95;13.92;290;290
25518402081;27/04/15;74;169;11.05263158;106;55.1;49.01;290;290
25518402081;27/04/15;79;19.9;-19.16167665;107;4.843;5.771;290;290
25518402081;27/04/15;76;0.58;0;107;0;0.1682;290;290
25518402081;27/04/15;78;2.5;-19.04761905;107;0.609;0.725;290;290
25518402496;28/03/12;71;7.2;94.85714286;105;33.306;1.71288;237.9;237.9
25518402496;28/03/12;75;3;97.69230769;105;30.927;0.7137;237.9;237.9
25518402496;28/03/12;74;37;89.72222222;105;85.644;8.8023;237.9;237.9
25518402496;28/03/12;79;10;93.75;107;38.064;2.379;237.9;237.9
25518402496;28/03/12;76;4.8;0;107;0;1.14192;237.9;237.9
25518402496;28/03/12;78;2.8;37.77777778;107;1.07055;0.66612;237.9;237.9
25518402496;28/03/12;80;15.01;90.61875;107;38.064;3.570879;237.9;237.9
25518402496;19/09/12;71;7.4;96.7826087;105;38.663;1.24394;168.1;168.1
25518402496;19/09/12;75;3;98;105;25.215;0.5043;168.1;168.1
25518402496;19/09/12;74;18;96.47058824;105;85.731;3.0258;168.1;168.1
25518402496;19/09/12;79;3.5;95.20547945;107;12.2713;0.58835;168.1;168.1
25518402496;19/09/12;76;5.9;0;107;0;0.99179;168.1;168.1
25518402496;19/09/12;78;3.4;54.66666667;107;1.26075;0.57154;168.1;168.1
25518402496;19/09/12;80;9.52;86.95890411;107;12.2713;1.600312;168.1;168.1
25518402496;02/04/13;71;24;65.2173913;105;21.8799;7.6104;317.1;317.1
25518402496;02/04/13;75;6;91.42857143;105;22.197;1.9026;317.1;317.1
25518402496;02/04/13;74;32;84.3902439;105;65.0055;10.1472;317.1;317.1
25518402496;02/04/13;76;1.9;0;107;0;0.60249;317.1;317.1
